Year,Actor2Geo_CountryCode,GoldsteinScale,NuMentions,AvgTone,QuadClass,Goldstein_Neg_5,Goldstein_Neg_6,Goldstein_Neg_7,Goldstein_Neg_8,Goldstein_Neg_9,Goldstein_Pos_5,Goldstein_Pos_6,Goldstein_Pos_7,Goldstein_Pos_8,Goldstein_Pos_9,Quad_4_Goldstein_Neg_5,Quad_4_Goldstein_Neg_6,Quad_4_Goldstein_Neg_7,Quad_4_Goldstein_Neg_8,Quad_4_Goldstein_Neg_9,Event_Code_19_20,Extreme_Pos_Tone_Events,Extreme_Neg_Tone_Events
2014,SP,0.958441457,8.661672186,2.530560631,1.667517176,12654,12495,10112,9621,8469,21289,17569,6085,774,425,10171,10138,9951,9621,8469,7533,256,16
2014,ST,1.498973482,5.906757913,3.039428054,1.533789564,81,80,74,72,64,188,152,87,2,2,75,75,74,72,64,52,6,0
2014,SU,0.223204534,8.866024276,2.592679003,1.92443764,21604,21379,19211,17725,15301,23888,21359,7712,1836,436,19544,19456,18933,17725,15301,14431,126,32
2014,SV,0.976093294,8.160349854,1.756585468,1.594752187,29,28,22,20,20,33,25,15,6,6,21,21,21,20,20,18,0,0
2014,SW,1.131844392,7.834484774,2.560594857,1.708720838,6259,6174,5461,4884,4100,13539,10758,2916,325,152,5554,5514,5423,4884,4100,3684,278,17
2014,SY,-1.128872585,10.53524152,1.989675382,2.206039079,178811,177527,165139,159937,146872,88583,77211,30695,11906,3742,166738,166155,164494,159937,146872,135521,125,282
2014,SZ,1.337099179,8.94972228,2.516945793,1.603664028,9281,9114,7193,6441,5573,23032,20139,5769,617,345,7938,7914,6980,6441,5573,5022,179,18
2014,TD,0.497725081,6.103832711,2.26869687,1.699228637,3349,3328,2894,2746,2479,3418,2668,728,63,39,2897,2896,2867,2746,2479,2258,23,0
2014,TH,0.313505566,11.49483985,2.160655146,1.854724329,21790,21262,16461,14726,12674,22860,18298,5367,1001,480,17071,16918,16127,14726,12674,11442,323,115
2014,TI,1.42717722,6.155517923,2.244117431,1.557217675,2321,2305,2050,1879,1689,5709,5087,1947,179,96,2070,2066,2042,1879,1689,1442,48,20
2014,TK,0.747107438,3.347107438,2.379886912,1.876033058,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0
2014,TL,3.271875,5.321428571,2.663785605,1.21875,3,3,2,2,2,62,55,43,0,0,2,2,2,2,2,1,3,0
2014,TN,0.941713014,6.569799778,2.606036659,1.716351502,301,301,287,270,199,480,388,163,15,3,286,286,283,270,199,189,6,0
2014,TO,1.612611396,9.692951661,2.862970424,1.519308669,196,194,144,142,122,605,535,222,21,6,154,154,144,142,122,114,16,0
2014,TP,2.558614232,7.397003745,3.170508155,1.232209738,8,8,6,2,2,89,65,29,3,3,6,6,6,2,2,2,0,0
2014,TS,0.062517989,9.316176471,2.561844447,1.869131139,6953,6934,6023,5654,4691,5278,4507,1456,174,58,6046,6043,5922,5654,4691,4273,115,17
2014,TT,1.110899743,6.91748072,2.90097806,1.712596401,311,308,284,257,223,655,559,205,43,12,295,292,284,257,223,196,2,2
2014,TU,0.175834724,8.96095339,2.296184963,1.889176629,65447,64916,54747,51025,43384,59947,51748,15128,3766,1144,55545,55347,53706,51025,43384,40310,306,104
2014,TV,2.949631811,7.256259205,2.822074437,1.306332842,15,15,11,9,8,182,151,78,1,0,11,11,11,9,8,8,0,0
2014,TW,1.355334031,8.383746107,2.572561975,1.616752627,5881,5797,4184,3675,3184,13262,10910,3593,264,136,4210,4200,4052,3675,3184,2631,230,20
2014,TX,1.987347225,6.860398718,2.479309443,1.483219796,1472,1463,1369,1310,1213,4623,4047,1782,352,35,1377,1371,1365,1310,1213,1121,45,0
2014,TZ,1.622840093,6.292340511,2.731745801,1.528755513,1806,1783,1642,1572,1425,5718,4708,2041,146,54,1669,1658,1639,1572,1425,1216,29,9
2014,UG,0.6642311,7.98143578,2.45456596,1.795110504,9445,9017,8029,7292,6386,13036,11003,4753,1121,377,8447,8125,7973,7292,6386,5888,49,32
2014,UK,0.653342855,7.984968306,2.563094142,1.749986575,115649,114352,100012,95068,81631,157912,132311,44115,7593,3894,101514,101213,99456,95068,81631,72446,1837,456
2014,UP,0.049066101,11.94630683,2.022212587,1.940117038,136788,133672,118255,99309,90652,128809,110707,41922,16295,6351,119966,118625,116546,99309,90652,86847,195,127
2014,UV,1.141647597,14.69734118,2.111975526,1.624713959,2027,1975,1184,976,751,2637,2160,535,69,10,1147,1143,1097,976,751,645,5,12
2014,UY,1.731278391,9.443380921,2.768536894,1.543640493,630,624,541,532,474,2029,1702,503,73,27,543,541,540,532,474,453,25,1
2014,UZ,0.691963788,6.946889508,2.23257085,1.771262767,2594,2569,2373,2284,2035,3833,3355,1368,85,30,2431,2414,2365,2284,2035,1879,29,14
2014,VC,1.133167966,6.045357902,2.570208741,1.554925585,116,116,111,108,104,166,141,44,1,0,112,112,111,108,104,95,0,0
2014,VE,-0.137291288,8.482915557,2.351448742,1.99785828,10757,10563,7619,6895,5823,8878,7610,2049,258,96,7683,7647,7441,6895,5823,5073,30,95
2014,VI,2.255120101,7.345132743,2.782133638,1.532237674,30,30,30,28,28,223,187,111,1,0,28,28,28,28,28,20,0,0
2014,VM,0.996232594,7.36376531,2.662768853,1.686600392,15734,15570,13299,12211,11018,24247,20123,6322,1398,674,13417,13341,13064,12211,11018,9957,216,24
2014,VQ,1.022896213,7.801542777,2.390183372,1.715287518,141,140,126,121,110,402,311,157,11,6,126,126,124,121,110,101,7,0
2014,VT,1.378504673,8.990654206,2.948620647,1.491070602,370,366,319,302,216,1126,955,200,17,12,326,326,319,302,216,180,10,0
2014,WA,0.95337073,6.604828208,2.463062903,1.671074159,2026,2015,1852,1787,1527,4009,3203,1317,113,66,1873,1873,1846,1787,1527,1316,47,25
2014,WE,-1.576388275,6.73612954,1.864559082,2.272249251,22226,22124,19765,19066,16246,7754,6660,2209,908,640,20155,20139,19575,19066,16246,14446,5,83
2014,WF,-10,10,1.212121212,4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
2014,WI,1.190389696,6.761558785,2.452296353,1.600726552,187,181,111,90,56,367,321,94,26,5,111,109,104,90,56,53,1,0
2014,WQ,0.131578947,7.526315789,1.81699786,1.907894737,11,11,11,11,11,14,12,0,0,0,11,11,11,11,11,9,0,0
2014,WS,1.547460197,6.090328171,2.60473695,1.468211849,353,348,305,299,232,1180,927,363,16,13,315,314,305,299,232,199,27,8
2014,WZ,0.461945313,8.18125,2.705218328,1.855234375,583,578,486,457,365,1489,1223,323,35,25,503,503,485,457,365,310,26,3
2014,YI,-0.363701068,6.786476868,2.265841885,2.097864769,63,63,57,50,47,48,43,12,2,2,57,57,57,50,47,43,0,0
2014,YM,-2.083490132,11.9585449,2.095288253,2.387598697,38065,37939,35287,34363,31240,12590,11168,4638,1059,358,35371,35345,35103,34363,31240,28739,114,41
2014,ZA,0.89145434,6.483578534,2.956561719,1.68094553,3450,3411,2874,2656,2205,7766,6155,2133,229,110,2860,2850,2817,2656,2205,1923,247,6
2014,ZI,0.443291994,7.266270704,2.556899085,1.819171407,7768,7638,6736,6155,4928,11362,9175,3360,358,242,6775,6739,6646,6155,4928,4096,135,69
2015,AA,1.671616679,8.669714704,0.02112407,1.501828822,122,121,100,90,79,411,356,89,4,2,100,100,99,90,79,66,5,29
2015,AC,1.689419299,6.893901907,-0.589105903,1.46819968,192,188,156,137,134,931,755,284,27,26,165,165,156,137,134,122,0,23
2015,AE,1.701445021,9.789068689,0.485515196,1.525052968,8330,8273,7387,7017,6388,27645,22240,8188,751,364,7526,7503,7349,7017,6388,5598,813,1726
2015,AF,-0.724730966,14.44437285,-3.319337938,2.083381688,125329,124992,117660,113113,103533,76341,65298,23792,11844,4972,118860,118741,117305,113113,103533,93835,86,25853
2015,AG,0.014864135,10.31575189,-2.045553741,1.896364057,8527,8500,7670,7384,6545,6977,5902,1936,171,54,7658,7655,7584,7384,6545,6134,97,1786
2015,AJ,1.076584439,7.563836426,-1.176356489,1.65275407,9834,9761,8727,8210,7600,18194,15450,5629,787,473,9048,9040,8708,8210,7600,7243,210,2359
2015,AL,0.434962855,9.851565914,-2.08029717,1.760320466,3412,3397,2883,2725,2542,3670,3197,1185,93,30,2929,2929,2856,2725,2542,2185,29,1165
2015,AM,0.780102051,9.404381797,-1.593981881,1.649500909,16504,16405,14186,13446,12510,21204,18219,7070,1313,493,14202,14191,14023,13446,12510,11636,417,2717
2015,AN,1.742072214,12.37990581,-1.348852069,1.594191523,67,67,64,64,61,230,216,128,1,0,66,66,64,64,61,58,0,4
2015,AO,1.525491134,9.742626365,-0.94548423,1.615304514,2297,2257,1883,1755,1558,6468,5510,1972,179,42,1896,1894,1859,1755,1558,1449,24,581
2015,AQ,1.979777778,7.827777778,-0.165239395,1.424444444,38,38,34,33,27,276,227,107,8,0,34,34,34,33,27,22,1,33
2015,AR,0.790716819,10.10927133,-1.071720354,1.706535142,7838,7772,6742,6464,5908,10705,9125,3817,426,197,6778,6764,6689,6464,5908,4987,51,982
2015,AS,0.898517201,23.76361903,-1.108822152,1.677287434,90120,88792,78216,74446,65396,150613,121331,45362,5465,3075,80164,79919,77853,74446,65396,58652,1677,19912
2015,AU,1.365169614,15.30430994,-2.16704006,1.568535669,9115,9051,7594,6694,6175,19427,17466,5786,514,231,7870,7842,7329,6694,6175,5377,68,1480
2015,AV,2.066789863,6.117212249,1.431953783,1.359028511,45,45,35,32,31,261,217,70,4,1,37,37,35,32,31,26,4,7
2015,AY,1.367693483,10.08223014,-0.222907361,1.494399185,246,245,218,209,191,435,377,159,22,14,221,221,218,209,191,161,5,2
2015,BA,0.687224513,10.67413696,-0.733537869,1.776893848,6480,6453,4686,4204,3458,8275,7232,2423,394,105,4857,4847,4519,4204,3458,2998,1194,3429
2015,BB,1.70462248,9.056735307,0.162288147,1.414628915,663,649,544,475,420,2470,2016,953,25,12,556,555,543,475,420,366,20,66
2015,BC,1.334811945,7.001646489,-0.372947927,1.557578692,1354,1338,1208,1148,968,4151,3370,1134,120,63,1210,1207,1197,1148,968,849,21,299
2015,BD,1.844851944,7.520371031,-0.19435804,1.427684624,524,521,467,443,413,2045,1690,526,42,34,473,473,467,443,413,335,46,65
2015,BE,0.647581882,14.31552057,-2.051710422,1.731607411,20087,19848,17160,15992,14827,24549,21516,6110,1041,468,17781,17674,17112,15992,14827,13683,109,4248
2015,BF,1.053733679,9.211754973,-0.920242167,1.620553218,3326,3305,2961,2861,2613,6954,5306,1876,117,74,3016,3015,2958,2861,2613,2249,62,919
2015,BG,-0.228467671,11.90584842,-3.095534622,1.986371417,41972,41770,38166,36692,31696,35549,30673,10811,1109,545,38264,38237,37812,36692,31696,24057,147,15562
2015,BH,0.735848667,6.964192681,-1.074054251,1.684184412,2028,2025,1927,1849,1614,2688,2234,902,121,82,1938,1938,1923,1849,1614,1483,37,346
2015,BK,-0.711117886,13.0199187,-4.453250417,2.104132791,2392,2370,2216,2167,1976,1552,1322,464,113,31,2235,2231,2210,2167,1976,1855,0,1259
2015,BL,1.406050875,15.57874797,-1.206850441,1.513909435,1836,1808,1602,1517,1264,3068,2546,938,72,36,1601,1595,1570,1517,1264,1012,8,222
2015,BM,0.335142734,13.52036476,-2.114380632,1.874882858,15385,15261,12258,11654,10354,16567,14530,5984,1664,407,12856,12833,12195,11654,10354,9520,38,1705
2015,BN,0.569125917,9.389095415,-1.750547202,1.792202841,2895,2884,2596,1641,1471,2789,2315,936,262,25,2561,2553,2538,1641,1471,1300,19,568
2015,BO,1.867772686,7.971954113,-0.597719161,1.486334536,5478,5364,4241,3293,3042,17750,16051,6125,1219,527,4562,4538,4229,3293,3042,2899,119,1084
2015,BP,2.060307517,7.037300683,0.587527054,1.368023918,253,253,233,209,193,1106,868,359,53,10,240,240,233,209,193,176,10,56
2015,BR,1.114292264,10.17075495,-1.267179218,1.681386385,9628,9532,7901,7527,7002,21555,17655,5888,554,387,7991,7963,7817,7527,7002,5901,69,1806
2015,BT,1.97884097,8.13002182,0.629268764,1.414195867,619,612,572,519,475,2541,2282,856,62,39,582,576,570,519,475,440,42,26
2015,BU,1.392783544,8.935088158,-0.761395753,1.545604602,4938,4875,3883,3348,3129,11593,10091,3715,426,155,3910,3887,3824,3348,3129,2849,44,1240
2015,BV,1.84,14.4,-1.951798956,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,BX,1.498609388,8.182621115,-0.67462996,1.522061863,2702,2679,2247,1612,1518,7638,6722,2690,254,50,2278,2272,2239,1612,1518,1452,128,142
2015,BY,-0.839372806,19.2881348,-4.920370518,2.08601295,14237,13922,11544,10772,9763,6840,5902,2528,980,147,11789,11604,11331,10772,9763,8915,5,5083
2015,CA,1.105958276,12.11506283,-0.840728906,1.669061655,74132,73412,64472,61790,53884,144662,115959,40927,5350,2888,65436,65337,64225,61790,53884,49008,1148,12786
2015,CB,0.767549104,11.17214446,-1.956585837,1.755924198,6646,6521,5444,5032,4276,11082,9190,3327,411,198,5497,5465,5321,5032,4276,3708,49,2355
2015,CD,-0.909510211,11.37490481,-3.299155225,2.185150571,14452,14419,13808,12968,11964,7668,6402,2750,1221,314,13875,13873,13782,12968,11964,10858,16,3884
2015,CE,0.794441354,9.176868394,-1.269927953,1.748049809,21936,21765,18534,17542,14126,32045,26514,7251,1170,313,18805,18773,18438,17542,14126,12504,242,4543
2015,CF,0.158158983,12.31765967,-2.904021432,1.956348599,5190,5145,4597,4359,3391,4727,4023,1939,616,119,4620,4603,4526,4359,3391,3138,17,1402
2015,CG,-0.357406269,8.278904596,-2.630031989,2.025472922,2691,2682,2316,2137,1658,1718,1410,532,101,50,2297,2291,2246,2137,1658,1533,2,391
2015,CH,1.464505356,12.26577288,-0.67863957,1.604230176,83108,81971,65289,57423,51285,230581,192328,69509,7123,2820,69039,68840,64528,57423,51285,45223,1085,12295
2015,CI,1.208791783,11.35638205,-1.152133084,1.638189444,4862,4847,3933,3763,3158,9333,8065,3217,248,143,4093,4087,3864,3763,3158,2832,13,1415
2015,CJ,1.696893582,8.024707812,-0.265088188,1.513020299,288,286,263,249,230,1505,1266,637,20,16,263,263,261,249,230,192,9,89
2015,CM,-0.701906522,12.40538413,-2.781969093,2.148722425,14890,14874,14295,13063,12120,8853,7268,3504,1489,157,14295,14289,14203,13063,12120,10817,23,3390
2015,CN,1.533273863,7.114183764,-0.442939066,1.51293488,71,71,52,45,36,166,136,58,3,1,50,50,50,45,36,36,6,16
2015,CO,0.743581957,11.12070919,-1.967635217,1.779534916,9648,9592,8366,7965,7014,13006,11528,3754,869,152,8893,8882,8333,7965,7014,6336,68,1684
2015,CQ,1.814736842,6.794736842,-1.338433318,1.610526316,7,7,7,6,4,30,22,7,2,0,7,7,7,6,4,4,0,0
2015,CR,3,10,0.811688312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,CS,1.245410565,7.302039749,-0.773974364,1.582025802,1333,1326,1102,1060,938,2677,2306,747,93,73,1140,1140,1099,1060,938,823,13,273
2015,CT,0.214704776,17.83637573,-3.058422303,1.886712761,5768,5707,5347,4953,4022,3979,3379,1662,893,129,5375,5346,5231,4953,4022,3749,0,980
2015,CU,1.765289639,16.12999996,-0.425229315,1.494174662,9786,9547,7695,6893,5930,31469,26493,6167,1304,495,8140,8125,7657,6893,5930,5056,68,979
2015,CV,2.238465694,7.780118855,0.238292249,1.408427877,61,61,56,56,46,327,252,115,9,1,60,60,56,56,46,41,10,4
2015,CW,2.226026848,6.036866359,0.934854392,1.329793629,116,113,87,62,47,699,602,242,7,5,89,89,87,62,47,42,0,8
2015,CY,1.718548443,8.800240821,-0.536889731,1.491396761,3010,2959,2055,1781,1654,9566,8528,2810,413,182,2560,2548,2038,1781,1654,1472,29,409
2015,DA,0.633594003,12.10473688,-0.920687637,1.753530247,9353,9296,8274,7921,7270,11273,9344,3597,373,207,8343,8332,8226,7921,7270,6707,76,1103
2015,DJ,1.139197086,12.25002117,-1.884253609,1.675531464,2502,2494,2320,2103,1963,3664,3029,1511,311,66,2353,2350,2304,2103,1963,1816,5,160
2015,DO,2.477860356,8.935654215,0.238352797,1.386465871,154,154,125,115,106,1074,809,369,22,11,128,128,124,115,106,87,5,27
2015,DQ,-6.285714286,4.857142857,-5.650023372,3.142857143,5,5,5,5,1,0,0,0,0,0,5,5,5,5,1,1,0,0
2015,DR,0.897882455,10.68362143,-1.404162869,1.699438202,1408,1377,1130,1051,978,2482,2080,716,91,49,1178,1177,1125,1051,978,882,23,495
2015,EC,1.524449686,19.46543417,-1.545103052,1.498427673,2138,2088,1465,1385,1018,4523,3856,1214,125,87,1503,1497,1436,1385,1018,849,22,406
2015,EG,-0.164608036,14.36373566,-2.680445386,2.008865154,77429,76688,64906,62204,54766,66441,57582,19591,2699,875,67769,67303,64426,62204,54766,46605,271,24378
2015,EI,0.916504305,9.127948924,-0.90963807,1.642863243,25419,25246,22150,21520,19010,39197,32354,11231,1339,886,22418,22401,22089,21520,19010,16935,490,4738
2015,EK,1.764791248,8.134181737,-0.197149031,1.519982139,212,212,189,133,114,784,672,293,26,4,178,178,178,133,114,94,3,30
2015,EN,1.345025814,9.822239309,-0.948553991,1.628917692,2119,2092,1847,1206,917,4591,3796,1846,258,59,1875,1860,1844,1206,917,830,17,276
2015,ER,0.501285264,12.07688382,-3.707686858,1.818995917,2621,2605,2429,2283,1936,2916,2519,1010,167,71,2436,2427,2415,2283,1936,1719,23,978
2015,ES,-0.219354968,11.67572326,-2.589622387,1.951782642,3925,3911,3687,3595,3304,2649,2192,723,155,47,3724,3712,3679,3595,3304,2811,9,844
2015,ET,1.250224802,11.01927532,-1.574342389,1.663647935,10756,10687,8706,8299,7213,19269,16801,7115,788,251,9049,9030,8603,8299,7213,6490,76,2152
2015,EZ,1.148900057,11.76681509,-1.449228169,1.624873253,4645,4597,3784,3300,2851,9467,7960,2882,314,112,3835,3830,3756,3300,2851,2540,32,843
2015,FG,2.295290424,7.10989011,0.632099322,1.357927786,10,9,7,7,5,111,73,29,2,0,9,8,7,7,5,4,0,0
2015,FI,1.599214072,10.71977369,-0.916090859,1.5507441,2598,2558,2105,1754,1489,7693,6431,2695,267,115,2086,2078,2055,1754,1489,1359,35,580
2015,FJ,1.950242306,6.784581704,0.788926033,1.403460296,1411,1393,1249,1093,783,7088,5267,1809,220,70,1275,1270,1247,1093,783,633,119,622
2015,FK,0.520338983,13.45762712,-0.852672114,1.836158192,29,29,27,27,27,24,24,10,3,1,27,27,27,27,27,26,0,1
2015,FM,2.003532411,9.607428988,-0.171780792,1.382010197,86,85,74,73,67,414,300,115,5,3,78,78,74,73,67,59,0,14
2015,FO,1.253769841,8.888888889,-1.131210278,1.653769841,52,51,48,47,47,144,125,51,9,5,48,48,48,47,47,43,0,0
2015,FP,2.17265437,12.39374499,0.418642704,1.315156375,44,43,27,25,24,147,132,69,3,2,27,27,27,25,24,21,3,22
2015,FR,0.482666488,14.48928409,-1.68411083,1.775928863,133965,132814,113991,106711,95769,134511,117357,38920,6853,2262,115266,115119,112825,106711,95769,87720,524,18388
2015,GA,1.031439139,9.609476575,-0.694701733,1.704998879,2020,1993,1665,1618,1243,4603,3899,1076,102,62,1736,1723,1664,1618,1243,1110,139,1255
2015,GB,1.82239563,8.331057355,-0.402444213,1.543503707,273,273,233,213,183,1050,890,355,29,7,232,232,232,213,183,143,15,50
2015,GG,1.366975073,6.403727824,-0.730870711,1.580687177,1542,1532,1295,1119,1027,3648,3049,1224,149,32,1319,1319,1284,1119,1027,974,21,181
2015,GH,1.038742843,10.40028915,-0.522807487,1.625515495,10535,10374,8624,8103,6959,22867,18156,6403,640,336,8733,8690,8514,8103,6959,5755,415,2906
2015,GI,1.305421256,7.286511229,-0.411136641,1.541124303,440,440,383,360,306,801,666,235,22,11,390,390,383,360,306,257,3,83
2015,GJ,1.640466739,8.165644172,0.332492646,1.491759894,522,522,487,468,450,1222,998,433,28,7,488,488,484,468,450,378,9,63
2015,GK,0.751625511,5.83194173,-1.950970941,1.738852372,391,388,356,338,293,698,602,287,13,6,363,363,356,338,293,255,3,132
2015,GL,1.522748204,7.490329711,-0.513125031,1.467489409,246,244,220,213,188,693,579,215,27,22,224,222,220,213,188,163,1,54
2015,GM,1.278533437,13.32741624,-1.733199901,1.607914311,53166,52545,43486,39914,35620,105195,91045,30131,4115,1577,44251,44150,42825,39914,35620,32338,318,9953
2015,GP,2.325765306,7.505102041,0.021580804,1.253826531,27,27,27,27,24,91,60,25,0,0,27,27,27,27,24,24,0,2
2015,GQ,1.299480705,9.578047042,-0.697857007,1.575094186,1169,1165,1070,941,777,2508,1961,740,94,18,1086,1085,1069,941,777,722,12,572
2015,GR,1.341392443,19.93710696,-2.076633901,1.591043961,26076,25604,19559,17673,15700,61468,52598,21233,2287,1737,21126,20962,19017,17673,15700,14176,122,4845
2015,GT,0.167351637,14.97695245,-3.129134868,1.905985065,4030,3998,3237,3116,2795,3741,3129,1201,217,119,3259,3251,3218,3116,2795,2612,13,2007
2015,GV,0.775990995,12.9061093,-2.013871647,1.692107354,2538,2494,2181,2002,1802,3024,2486,1013,129,73,2146,2142,2104,2002,1802,1647,12,474
2015,GY,0.844696406,7.294522924,-1.351861631,1.625848823,2731,2715,2395,2214,1976,4745,3796,1186,148,63,2450,2442,2383,2214,1976,1757,14,670
2015,GZ,-2.065561086,9.628823529,-4.299092397,2.42438914,7081,7059,6603,6451,5958,2274,1900,885,271,115,6642,6639,6579,6451,5958,5383,5,1792
2015,HA,0.941055333,11.58528354,-1.141902529,1.701770341,4499,4418,3655,3395,2920,6731,5638,2042,446,166,3706,3668,3576,3395,2920,2659,47,1104
2015,HK,1.00596628,10.80559854,-0.861200851,1.706066756,3469,3419,2335,2120,1663,7053,5768,2012,193,143,2397,2393,2263,2120,1663,1475,124,524
2015,HO,0.308840354,9.743109724,-2.53749383,1.863801825,2690,2646,2195,2087,1841,2650,2265,979,100,45,2260,2231,2184,2087,1841,1701,4,651
2015,HQ,2.511538462,41.3974359,-0.776348391,1.141025641,2,2,2,2,2,14,2,1,1,0,2,2,2,2,2,2,0,0
2015,HR,0.346184684,18.67076071,-3.063001965,1.858156307,6453,6419,5877,5281,4630,6683,5801,1825,357,139,5834,5828,5767,5281,4630,4319,43,1041
2015,HU,0.699884504,19.06853312,-3.133433807,1.769269513,11198,11054,9726,7990,7528,15464,13054,5305,546,214,9709,9679,9460,7990,7528,6964,105,2022
2015,IC,1.551054893,8.484009547,-0.153131193,1.500668258,1292,1247,1085,976,895,2723,2288,869,127,103,1116,1115,1084,976,895,831,17,128
2015,ID,0.743830333,14.51806393,-1.822471223,1.740553207,23967,23605,20112,18465,16934,41266,33520,11304,1537,816,21256,21101,20048,18465,16934,12966,85,4539
2015,IM,1.447785548,12.21212121,-0.598367382,1.51048951,14,14,14,14,13,53,47,24,8,5,14,14,14,14,13,13,0,2
2015,IN,0.52864744,10.636413,-1.563808066,1.789990021,160775,159584,126080,116770,95366,194699,165963,51612,6337,3063,126267,126165,123635,116770,95366,83367,1168,29721
2015,IO,0.077777778,6.530864198,-1.585952236,1.691358025,14,14,14,13,10,6,5,3,3,3,14,14,14,13,10,10,0,0
2015,IR,0.867938823,12.59374586,-1.962753574,1.740774044,87234,85406,71775,60838,55462,137763,122255,36945,7355,2135,75177,74973,71373,60838,55462,49912,135,9519
2015,IS,-0.515202818,11.25024797,-2.960237603,2.020507818,210682,207926,181411,168307,151441,122672,104225,37072,8074,3380,183291,182666,179356,168307,151441,130160,140,52121
2015,IT,1.122006692,13.08985396,-1.443536319,1.630361931,29313,29066,25733,24249,21594,50947,43933,18018,1771,956,25889,25846,25458,24249,21594,18804,332,7182
2015,IV,0.50337364,12.59740024,-2.181195645,1.854836759,1709,1700,1458,1344,1126,2257,1919,684,79,24,1453,1452,1445,1344,1126,1047,8,627
2015,IZ,-0.93794135,14.16105395,-3.081812062,2.166586421,167358,166688,156855,147946,137668,90871,75810,36766,22464,8197,156770,156509,155767,147946,137668,125180,73,15394
2015,JA,1.447361738,11.99170634,-0.554986713,1.586969578,37995,37768,32069,29315,25417,83701,70400,22262,2892,1211,32678,32643,31885,29315,25417,22682,378,3050
2015,JE,0.598935597,8.727544238,-1.537830583,1.768054433,3824,3787,3450,3385,2982,5260,4302,1357,109,71,3508,3502,3438,3385,2982,2740,21,1191
2015,JM,1.020295576,9.465885482,-0.532725745,1.625017313,5389,5353,4874,4732,4316,8959,7252,2405,199,117,4907,4904,4853,4732,4316,3934,72,1114
2015,JN,2.8,1,1.61987041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,JO,0.681395413,13.08243314,-1.441493576,1.763265531,22449,22290,19942,19173,17062,27072,23414,7641,1193,389,20226,20124,19831,19173,17062,14994,159,3915
2015,JQ,-4.633333333,4.266666667,-2.317545774,3,8,8,8,8,6,2,2,0,0,0,8,8,8,8,6,6,0,0
2015,KE,0.289007448,12.57888536,-2.394096607,1.823822185,38042,37823,33986,32583,29195,34826,29500,11412,2072,820,34173,34109,33776,32583,29195,27166,173,11350
2015,KG,1.679009117,7.223113842,-0.660905569,1.476827751,2410,2403,2134,1925,1811,6611,5606,2258,133,37,2124,2121,2078,1925,1811,1694,141,658
2015,KN,0.403137539,14.6746977,-1.890248277,1.794565464,11937,11739,10030,7528,6557,14091,12348,3136,596,178,10573,10537,9994,7528,6557,5589,15,581
2015,KQ,0.633333333,4,-2.079866889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,KR,1.461549038,18.99014665,-1.516520998,1.438817599,291,291,281,271,246,489,425,160,9,3,281,281,281,271,246,242,2,36
2015,KS,1.290627243,14.02839509,-1.135642041,1.629990363,20423,20179,16791,13372,12111,41832,36281,10677,1279,437,17127,17097,16552,13372,12111,10814,181,2301
2015,KT,0.140273224,24.34699454,-4.23413473,1.798360656,160,159,129,116,91,148,109,35,12,9,125,125,123,116,91,75,0,95
2015,KU,0.896315695,10.79055681,-1.357179728,1.721608954,7800,7772,7067,6533,6120,12345,10283,3767,514,223,7181,7174,7050,6533,6120,4590,335,2142
2015,KV,0.397256825,9.207659687,-2.433935942,1.852637159,1647,1638,1346,1205,1038,2129,1759,573,133,35,1322,1321,1300,1205,1038,948,4,362
2015,KZ,2.28423223,8.194944539,0.094568705,1.384524332,1854,1840,1540,1385,1272,10333,8940,4337,160,54,1638,1635,1529,1385,1272,1121,114,371
2015,LA,2.033139753,7.493724241,0.564580367,1.415932934,965,958,843,818,708,3485,2879,1086,69,31,861,857,843,818,708,630,136,104
2015,LE,-0.386390095,11.11598144,-2.88091967,2.005493388,38472,38213,34691,33151,29959,24130,20668,6705,2015,888,34792,34723,34371,33151,29959,27014,42,8212
2015,LG,1.832186427,8.489932488,-0.323060941,1.43861779,1592,1570,1329,842,804,5441,4760,1715,209,38,1352,1352,1326,842,804,762,30,198
2015,LH,1.527911166,8.843891202,-0.620761839,1.570420247,2384,2359,2110,1413,1261,6054,5115,2072,313,59,2125,2118,2101,1413,1261,1118,47,314
2015,LI,1.390491681,8.737073789,-0.528122995,1.558874879,3458,3419,2940,2570,2059,9115,7279,3039,558,203,2921,2918,2886,2570,2059,1754,50,714
2015,LO,1.459052397,8.434671126,-1.151997176,1.533779264,986,970,753,686,610,2773,2297,946,76,42,764,761,747,686,610,554,21,115
2015,LQ,1.9,8,0.71942446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,LS,2.538526316,8.610526316,-0.371341458,1.419649123,48,48,40,39,35,346,297,171,6,4,46,46,39,39,35,27,1,10
2015,LT,0.878384815,7.974014149,-1.329669614,1.673460811,1293,1274,1183,1101,985,1799,1399,553,77,32,1200,1193,1182,1101,985,895,10,134
